antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"hue_Low, flavanoids_Low","proanthocyanins_Low, od280/od315_of_diluted_wines_Low",0.2752808988764045,0.25842696629213485,0.20224719101123595,0.7346938775510203,2.842945874001774,1.0,0.1311071834364348,2.7951598962834914,0.8944875107665806,0.6101694915254235,0.6422387136672849,0.7586512866015971
"od280/od315_of_diluted_wines_Low, ash_Medium","flavanoids_Low, alcalinity_of_ash_Medium",0.2303370786516854,0.3202247191011236,0.20786516853932585,0.9024390243902439,2.818142918271288,1.0,0.13410554222951648,6.967696629213485,0.8382323929769185,0.6065573770491803,0.8564805482765572,0.775780915703894
"flavanoids_Low, ash_Medium","total_phenols_Low, alcalinity_of_ash_Medium",0.3146067415730337,0.2696629213483146,0.23595505617977527,0.75,2.78125,1.0,0.15111728317131676,2.9213483146067416,0.9344262295081968,0.6774193548387097,0.6576923076923077,0.8125
"total_phenols_Low, alcalinity_of_ash_Medium","flavanoids_Low, ash_Medium",0.2696629213483146,0.3146067415730337,0.23595505617977527,0.875,2.78125,1.0,0.15111728317131676,5.48314606741573,0.8769230769230769,0.6774193548387097,0.8176229508196722,0.8125
"target_class_1, alcalinity_of_ash_Medium","proline_Low, color_intensity_Low, ash_Medium",0.2808988764044944,0.2640449438202247,0.20224719101123595,0.72,2.726808510638298,1.0,0.128077262971847,2.628410914927769,0.8806423611111113,0.5901639344262295,0.6195419847328244,0.7429787234042553
"proline_Low, color_intensity_Low, ash_Medium","target_class_1, alcalinity_of_ash_Medium",0.2640449438202247,0.2808988764044944,0.20224719101123595,0.7659574468085106,2.7268085106382975,1.0,0.128077262971847,3.072522982635342,0.8604749787955894,0.5901639344262295,0.6745345744680851,0.7429787234042553
"hue_Low, proanthocyanins_Low","flavanoids_Low, od280/od315_of_diluted_wines_Low",0.24157303370786518,0.3089887640449438,0.20224719101123595,0.8372093023255813,2.7095137420718816,1.0,0.12760383789925514,4.244783306581057,0.8318930041152264,0.5806451612903225,0.7644167139345811,0.7458773784355179
"hue_Low, proanthocyanins_Low",od280/od315_of_diluted_wines_Low,0.24157303370786518,0.3089887640449438,0.20224719101123595,0.8372093023255813,2.7095137420718816,1.0,0.12760383789925514,4.244783306581057,0.8318930041152264,0.5806451612903225,0.7644167139345811,0.7458773784355179
od280/od315_of_diluted_wines_Low,"flavanoids_Low, alcohol_Medium",0.3089887640449438,0.2640449438202247,0.21910112359550563,0.7090909090909092,2.685493230174082,1.0,0.1375142027521778,2.5298455056179785,0.9082760058369816,0.6190476190476191,0.6047189451769607,0.7694390715667312
"flavanoids_Low, alcohol_Medium",od280/od315_of_diluted_wines_Low,0.2640449438202247,0.3089887640449438,0.21910112359550563,0.8297872340425533,2.6854932301740817,1.0,0.1375142027521778,4.059691011235957,0.8528087688393033,0.6190476190476191,0.7536758346306869,0.7694390715667312
"target_class_2, flavanoids_Low, total_phenols_Low",hue_Low,0.21910112359550563,0.3539325842696629,0.20786516853932585,0.9487179487179487,2.6805046805046806,1.0,0.13031814164878175,12.598314606741564,0.8028388100330548,0.5692307692307693,0.9206243032329988,0.768009768009768
"target_class_2, total_phenols_Low",hue_Low,0.21910112359550563,0.3539325842696629,0.20786516853932585,0.9487179487179487,2.6805046805046806,1.0,0.13031814164878175,12.598314606741564,0.8028388100330548,0.5692307692307693,0.9206243032329988,0.768009768009768
"total_phenols_Low, flavanoids_Low, proanthocyanins_Low",od280/od315_of_diluted_wines_Low,0.24719101123595505,0.3089887640449438,0.20224719101123595,0.8181818181818182,2.647933884297521,1.0,0.12586794596641837,3.80056179775281,0.8266998341625206,0.5714285714285715,0.7368810051736882,0.7363636363636363
"target_class_2, hue_Low","total_phenols_Low, flavanoids_Low",0.24719101123595505,0.3202247191011236,0.20786516853932585,0.8409090909090909,2.6259968102073366,1.0,0.12870849640196946,4.27287319422151,0.8225090762404196,0.5781250000000001,0.7659654395191585,0.7450159489633175
"hue_Low, od280/od315_of_diluted_wines_Low","total_phenols_Low, flavanoids_Low",0.24719101123595505,0.3202247191011236,0.20786516853932585,0.8409090909090909,2.6259968102073366,1.0,0.12870849640196946,4.27287319422151,0.8225090762404196,0.5781250000000001,0.7659654395191585,0.7450159489633175
"target_class_2, flavanoids_Low","proline_Low, hue_Low",0.2696629213483146,0.28651685393258425,0.20224719101123595,0.75,2.6176470588235294,1.0,0.12498421916424694,2.8539325842696632,0.8461538461538461,0.5714285714285715,0.6496062992125984,0.7279411764705883
"proline_Low, hue_Low","target_class_2, flavanoids_Low",0.28651685393258425,0.2696629213483146,0.20224719101123595,0.7058823529411765,2.6176470588235294,1.0,0.12498421916424694,2.483146067415731,0.8661417322834646,0.5714285714285715,0.5972850678733033,0.7279411764705883
target_class_2,"proline_Low, hue_Low",0.2696629213483146,0.28651685393258425,0.20224719101123595,0.75,2.6176470588235294,1.0,0.12498421916424694,2.8539325842696632,0.8461538461538461,0.5714285714285715,0.6496062992125984,0.7279411764705883
"proline_Low, hue_Low",target_class_2,0.28651685393258425,0.2696629213483146,0.20224719101123595,0.7058823529411765,2.6176470588235294,1.0,0.12498421916424694,2.483146067415731,0.8661417322834646,0.5714285714285715,0.5972850678733033,0.7279411764705883
"od280/od315_of_diluted_wines_Low, ash_Medium","flavanoids_Low, proanthocyanins_Low",0.2303370786516854,0.33707865168539325,0.20224719101123595,0.8780487804878048,2.6048780487804875,1.0,0.12460547910617345,5.435955056179771,0.8004866180048662,0.5538461538461539,0.8160396858205868,0.7390243902439024
"target_class_2, flavanoids_Low",hue_Low,0.2696629213483146,0.3539325842696629,0.24719101123595505,0.9166666666666666,2.58994708994709,1.0,0.15174851660143923,7.752808988764042,0.8405594405594407,0.6567164179104478,0.8710144927536231,0.8075396825396826
target_class_2,hue_Low,0.2696629213483146,0.3539325842696629,0.24719101123595505,0.9166666666666666,2.58994708994709,1.0,0.15174851660143923,7.752808988764042,0.8405594405594407,0.6567164179104478,0.8710144927536231,0.8075396825396826
"flavanoids_Low, proanthocyanins_Low, ash_Medium",od280/od315_of_diluted_wines_Low,0.25280898876404495,0.3089887640449438,0.20224719101123595,0.7999999999999999,2.589090909090909,1.0,0.12413205403358162,3.45505617977528,0.8214285714285715,0.5624999999999999,0.7105691056910568,0.7272727272727273
"total_phenols_Low, proanthocyanins_Low",od280/od315_of_diluted_wines_Low,0.25280898876404495,0.3089887640449438,0.20224719101123595,0.7999999999999999,2.589090909090909,1.0,0.12413205403358162,3.45505617977528,0.8214285714285715,0.5624999999999999,0.7105691056910568,0.7272727272727273
"total_phenols_Low, proanthocyanins_Low","flavanoids_Low, od280/od315_of_diluted_wines_Low",0.25280898876404495,0.3089887640449438,0.20224719101123595,0.7999999999999999,2.589090909090909,1.0,0.12413205403358162,3.45505617977528,0.8214285714285715,0.5624999999999999,0.7105691056910568,0.7272727272727273
total_phenols_Low,"flavanoids_Low, alcalinity_of_ash_Medium, ash_Medium",0.33146067415730335,0.2752808988764045,0.23595505617977527,0.711864406779661,2.585956416464891,1.0,0.14471026385557378,2.5152015862524784,0.9173669467787116,0.6363636363636365,0.6024175535409276,0.784503631961259
"flavanoids_Low, alcalinity_of_ash_Medium, ash_Medium",total_phenols_Low,0.2752808988764045,0.33146067415730335,0.23595505617977527,0.8571428571428571,2.585956416464891,1.0,0.14471026385557378,4.679775280898874,0.8462532299741602,0.6363636363636365,0.7863145258103242,0.784503631961259
"target_class_2, flavanoids_Low, od280/od315_of_diluted_wines_Low",hue_Low,0.25842696629213485,0.3539325842696629,0.23595505617977527,0.9130434782608695,2.579710144927536,1.0,0.1444893321550309,7.429775280898872,0.8257575757575756,0.626865671641791,0.8654064272211719,0.7898550724637681
"target_class_2, od280/od315_of_diluted_wines_Low",hue_Low,0.25842696629213485,0.3539325842696629,0.23595505617977527,0.9130434782608695,2.579710144927536,1.0,0.1444893321550309,7.429775280898872,0.8257575757575756,0.626865671641791,0.8654064272211719,0.7898550724637681
"target_class_2, flavanoids_Low, proanthocyanins_Low",hue_Low,0.2303370786516854,0.3539325842696629,0.20786516853932585,0.9024390243902439,2.5497483546264035,1.0,0.12634137103901022,6.622191011235957,0.789702110869994,0.5522388059701493,0.8489925768822906,0.7448703058459156
"target_class_2, proanthocyanins_Low",hue_Low,0.2303370786516854,0.3539325842696629,0.20786516853932585,0.9024390243902439,2.5497483546264035,1.0,0.12634137103901022,6.622191011235957,0.789702110869994,0.5522388059701493,0.8489925768822906,0.7448703058459156
"target_class_2, proline_Low",hue_Low,0.2247191011235955,0.3539325842696629,0.20224719101123595,0.9,2.542857142857143,1.0,0.12271177881580608,6.460674157303372,0.782608695652174,0.5373134328358209,0.8452173913043479,0.7357142857142858
"target_class_2, flavanoids_Low, proline_Low",hue_Low,0.2247191011235955,0.3539325842696629,0.20224719101123595,0.9,2.542857142857143,1.0,0.12271177881580608,6.460674157303372,0.782608695652174,0.5373134328358209,0.8452173913043479,0.7357142857142858
"total_phenols_Low, od280/od315_of_diluted_wines_Low","flavanoids_Low, proanthocyanins_Low",0.23595505617977527,0.33707865168539325,0.20224719101123595,0.8571428571428571,2.5428571428571427,1.0,0.12271177881580608,4.640449438202246,0.7941176470588236,0.5454545454545455,0.7845036319612588,0.7285714285714285
target_class_2,"total_phenols_Low, flavanoids_Low",0.2696629213483146,0.3202247191011236,0.21910112359550563,0.8125,2.537280701754386,1.0,0.1327483903547532,3.6254681647940075,0.829585798816568,0.5909090909090909,0.7241735537190083,0.7483552631578947
"target_class_2, flavanoids_Low, hue_Low",total_phenols_Low,0.24719101123595505,0.33146067415730335,0.20786516853932585,0.8409090909090909,2.5369799691833594,1.0,0.12593106930943065,4.202247191011237,0.8047599838644616,0.5606060606060607,0.7620320855614975,0.7340138674884438
"target_class_2, hue_Low",total_phenols_Low,0.24719101123595505,0.33146067415730335,0.20786516853932585,0.8409090909090909,2.5369799691833594,1.0,0.12593106930943065,4.202247191011237,0.8047599838644616,0.5606060606060607,0.7620320855614975,0.7340138674884438
"hue_Low, od280/od315_of_diluted_wines_Low",total_phenols_Low,0.24719101123595505,0.33146067415730335,0.20786516853932585,0.8409090909090909,2.5369799691833594,1.0,0.12593106930943065,4.202247191011237,0.8047599838644616,0.5606060606060607,0.7620320855614975,0.7340138674884438
"hue_Low, flavanoids_Low, od280/od315_of_diluted_wines_Low",total_phenols_Low,0.24719101123595505,0.33146067415730335,0.20786516853932585,0.8409090909090909,2.5369799691833594,1.0,0.12593106930943065,4.202247191011237,0.8047599838644616,0.5606060606060607,0.7620320855614975,0.7340138674884438
target_class_2,"flavanoids_Low, proanthocyanins_Low",0.2696629213483146,0.33707865168539325,0.2303370786516854,0.8541666666666667,2.534027777777778,1.0,0.13943946471405128,4.54574638844302,0.828893058161351,0.6119402985074628,0.7800141242937855,0.76875
"flavanoids_Low, alcalinity_of_ash_Medium, proanthocyanins_Low",total_phenols_Low,0.24157303370786518,0.33146067415730335,0.20224719101123595,0.8372093023255813,2.525817895151754,1.0,0.12217523040020199,4.106741573033706,0.7965020576131687,0.5454545454545455,0.7564979480164158,0.7236893969255025
"proline_Low, color_intensity_Low, ash_Medium","target_class_1, magnesium_Low",0.2640449438202247,0.30337078651685395,0.20224719101123595,0.7659574468085106,2.5248226950354606,1.0,0.12214366872869586,2.9765066394279875,0.8206106870229006,0.5538461538461539,0.6640356897735072,0.7163120567375887
"hue_Low, flavanoids_Low",total_phenols_Low,0.2752808988764045,0.33146067415730335,0.2303370786516854,0.8367346938775511,2.5243860255966797,1.0,0.1390922863274839,4.094803370786518,0.8332387975042541,0.6119402985074628,0.7557880294975133,0.7658249740574197
"target_class_2, od280/od315_of_diluted_wines_Low","flavanoids_Low, proanthocyanins_Low",0.25842696629213485,0.33707865168539325,0.21910112359550563,0.8478260869565217,2.515217391304348,1.0,0.13199091023860623,4.356340288924558,0.8123543123543122,0.582089552238806,0.7704495210022108,0.7489130434782609
"target_class_2, od280/od315_of_diluted_wines_Low","total_phenols_Low, flavanoids_Low",0.25842696629213485,0.3202247191011236,0.20786516853932585,0.8043478260869565,2.511823035850496,1.0,0.1251104658502714,3.474406991260924,0.8116298116298115,0.5606060606060607,0.7121810995328782,0.7267353165522502
"proline_Low, malic_acid_Low, color_intensity_Low, magnesium_Low",target_class_1,0.2303370786516854,0.398876404494382,0.2303370786516854,1.0,2.507042253521127,1.0,0.13846105289736144,inf,0.7810218978102189,0.5774647887323944,1.0,0.7887323943661972
"proline_Low, malic_acid_Low, hue_Medium",target_class_1,0.20224719101123595,0.398876404494382,0.20224719101123595,1.0,2.507042253521127,1.0,0.12157555864158566,inf,0.7535211267605635,0.5070422535211268,1.0,0.7535211267605634
"total_phenols_Low, proanthocyanins_Low","flavanoids_Low, alcalinity_of_ash_Medium",0.25280898876404495,0.3202247191011236,0.20224719101123595,0.7999999999999999,2.4982456140350875,1.0,0.12129150359803054,3.3988764044943807,0.8026315789473685,0.5454545454545453,0.705785123966942,0.7157894736842105
"target_class_2, hue_Low","flavanoids_Low, proanthocyanins_Low",0.24719101123595505,0.33707865168539325,0.20786516853932585,0.8409090909090909,2.4946969696969696,1.0,0.12454235576316124,4.166934189406101,0.7958854376764826,0.5522388059701493,0.760015408320493,0.7287878787878788
"total_phenols_Low, flavanoids_Low, od280/od315_of_diluted_wines_Low",hue_Low,0.23595505617977527,0.3539325842696629,0.20786516853932585,0.880952380952381,2.4890400604686325,1.0,0.1243529857341245,5.426966292134836,0.7829888712241654,0.5441176470588236,0.8157349896480333,0.7341269841269842
"total_phenols_Low, od280/od315_of_diluted_wines_Low",hue_Low,0.23595505617977527,0.3539325842696629,0.20786516853932585,0.880952380952381,2.4890400604686325,1.0,0.1243529857341245,5.426966292134836,0.7829888712241654,0.5441176470588236,0.8157349896480333,0.7341269841269842
"proanthocyanins_Low, od280/od315_of_diluted_wines_Low","flavanoids_Low, ash_Medium",0.25842696629213485,0.3146067415730337,0.20224719101123595,0.7826086956521738,2.4875776397515525,1.0,0.12094432521146319,3.152808988764044,0.8063973063973063,0.5454545454545453,0.6828225231646471,0.7127329192546583
"target_class_1, magnesium_Low","proline_Low, malic_acid_Low",0.30337078651685395,0.3202247191011236,0.24157303370786518,0.7962962962962963,2.4866796621182585,1.0,0.14442620881201867,3.3370786516853927,0.8582145536384096,0.6323529411764706,0.7003367003367003,0.7753411306042886
"proline_Low, malic_acid_Low","target_class_1, magnesium_Low",0.3202247191011236,0.30337078651685395,0.24157303370786518,0.7543859649122807,2.4866796621182585,1.0,0.14442620881201867,2.8362760834670944,0.879492600422833,0.6323529411764706,0.647425014148274,0.7753411306042886
"proline_Low, total_phenols_Low","flavanoids_Low, alcalinity_of_ash_Medium",0.2752808988764045,0.3202247191011236,0.21910112359550563,0.7959183673469388,2.485499462943072,1.0,0.1309493750789042,3.3308988764044942,0.8246869409660109,0.582089552238806,0.6997807387417777,0.7400644468313642
od280/od315_of_diluted_wines_Low,"flavanoids_Low, proanthocyanins_Low",0.3089887640449438,0.33707865168539325,0.25842696629213485,0.8363636363636365,2.481212121212122,1.0,0.15427345032192907,4.051186017478157,0.863909508660304,0.6666666666666669,0.7531587057010788,0.8015151515151516
"flavanoids_Low, proanthocyanins_Low",od280/od315_of_diluted_wines_Low,0.33707865168539325,0.3089887640449438,0.25842696629213485,0.7666666666666667,2.4812121212121214,1.0,0.15427345032192907,2.96147672552167,0.9005158437730286,0.6666666666666669,0.6623306233062332,0.8015151515151516
target_class_2,"flavanoids_Low, alcalinity_of_ash_Medium",0.2696629213483146,0.3202247191011236,0.21348314606741572,0.7916666666666666,2.472222222222222,1.0,0.1271304128266633,3.262921348314606,0.8153846153846154,0.5671641791044776,0.693526170798898,0.7291666666666666
"proline_Low, malic_acid_Low","magnesium_Low, color_intensity_Low, target_class_1",0.3202247191011236,0.29213483146067415,0.2303370786516854,0.7192982456140351,2.46221322537112,1.0,0.13678828430753692,2.5217696629213484,0.8736141906873613,0.6029411764705882,0.6034530771372877,0.7538798920377868
"magnesium_Low, color_intensity_Low, target_class_1","proline_Low, malic_acid_Low",0.29213483146067415,0.3202247191011236,0.2303370786516854,0.7884615384615385,2.46221322537112,1.0,0.13678828430753692,3.213483146067417,0.8389469608981803,0.6029411764705882,0.688811188811189,0.7538798920377868
"target_class_1, alcalinity_of_ash_Medium","proline_Low, color_intensity_Low, magnesium_Low",0.2808988764044944,0.3258426966292135,0.2247191011235955,0.7999999999999999,2.455172413793103,1.0,0.13319025375583887,3.3707865168539315,0.8242187499999998,0.588235294117647,0.7033333333333333,0.7448275862068965
"proline_Low, malic_acid_Low, color_intensity_Low",target_class_1,0.2640449438202247,0.398876404494382,0.25842696629213485,0.9787234042553193,2.4537009289781246,1.0,0.15310566847620255,28.2528089887643,0.8050116163292401,0.6388888888888891,0.9646052893219331,0.8133053640994907
"target_class_2, flavanoids_Low",total_phenols_Low,0.2696629213483146,0.33146067415730335,0.21910112359550563,0.8125,2.451271186440678,1.0,0.1297184698901654,3.5655430711610485,0.8106508875739645,0.5735294117647058,0.7195378151260505,0.7367584745762712
target_class_2,total_phenols_Low,0.2696629213483146,0.33146067415730335,0.21910112359550563,0.8125,2.451271186440678,1.0,0.1297184698901654,3.5655430711610485,0.8106508875739645,0.5735294117647058,0.7195378151260505,0.7367584745762712
"proline_Low, od280/od315_of_diluted_wines_Low","flavanoids_Low, proanthocyanins_Low",0.25842696629213485,0.33707865168539325,0.21348314606741572,0.826086956521739,2.450724637681159,1.0,0.12637293271051633,3.811797752808987,0.7982456140350875,0.5588235294117646,0.7376565954310977,0.7297101449275362
"target_class_2, od280/od315_of_diluted_wines_Low","flavanoids_Low, alcalinity_of_ash_Medium",0.25842696629213485,0.3202247191011236,0.20224719101123595,0.7826086956521738,2.443935926773455,1.0,0.11949248832218153,3.1269662921348305,0.7967171717171716,0.5373134328358209,0.6802012217031979,0.7070938215102974
"proanthocyanins_Low, od280/od315_of_diluted_wines_Low","total_phenols_Low, flavanoids_Low",0.25842696629213485,0.3202247191011236,0.20224719101123595,0.7826086956521738,2.443935926773455,1.0,0.11949248832218153,3.1269662921348305,0.7967171717171716,0.5373134328358209,0.6802012217031979,0.7070938215102974
"flavanoids_Low, alcalinity_of_ash_Medium, ash_Medium",od280/od315_of_diluted_wines_Low,0.2752808988764045,0.3089887640449438,0.20786516853932585,0.7551020408163266,2.4437847866419298,1.0,0.12280646383032447,2.821629213483147,0.815210559396606,0.5522388059701493,0.6455948232951718,0.7139146567717998
"color_intensity_Low, alcohol_Low",target_class_1,0.21348314606741572,0.398876404494382,0.20786516853932585,0.9736842105263158,2.441067457375834,1.0,0.1227117788158061,22.84269662921351,0.7505791505791506,0.513888888888889,0.956222331529759,0.7474054855448481
"target_class_1, alcalinity_of_ash_Medium, magnesium_Low","proline_Low, color_intensity_Low",0.2247191011235955,0.4101123595505618,0.2247191011235955,1.0,2.4383561643835616,1.0,0.13255902032571643,inf,0.7608695652173912,0.547945205479452,1.0,0.773972602739726
"flavanoids_Low, alcalinity_of_ash_Medium",total_phenols_Low,0.3202247191011236,0.33146067415730335,0.25842696629213485,0.8070175438596492,2.434730895034196,1.0,0.1522850650170433,3.4642492339121564,0.8668702838663312,0.6571428571428571,0.7113371664455257,0.7933392804044009
total_phenols_Low,"flavanoids_Low, alcalinity_of_ash_Medium",0.33146067415730335,0.3202247191011236,0.25842696629213485,0.7796610169491527,2.434730895034196,1.0,0.1522850650170433,3.085133967156441,0.881439532334673,0.6571428571428571,0.6758649670822247,0.7933392804044009
"target_class_1, ash_Medium","proline_Low, color_intensity_Low, alcalinity_of_ash_Medium",0.2640449438202247,0.3146067415730337,0.20224719101123595,0.7659574468085106,2.4346504559270516,1.0,0.11917687160712032,2.9284984678243107,0.8006785411365563,0.5373134328358209,0.6585280781304499,0.7044072948328268
"hue_Low, od280/od315_of_diluted_wines_Low","flavanoids_Low, proanthocyanins_Low",0.24719101123595505,0.33707865168539325,0.20224719101123595,0.8181818181818182,2.4272727272727277,1.0,0.11892437823507133,3.6460674157303385,0.7810945273631841,0.5294117647058824,0.7257318952234206,0.7090909090909091
"proline_Low, hue_Medium","malic_acid_Low, target_class_1",0.2696629213483146,0.3089887640449438,0.20224719101123595,0.75,2.4272727272727272,1.0,0.11892437823507133,2.764044943820225,0.8051282051282052,0.5373134328358209,0.6382113821138211,0.7022727272727273
"target_class_2, od280/od315_of_diluted_wines_Low",total_phenols_Low,0.25842696629213485,0.33146067415730335,0.20786516853932585,0.8043478260869565,2.426676492262344,1.0,0.12220679207170812,3.4169787765293385,0.7927927927927928,0.5441176470588236,0.7073438070880527,0.7157332350773766
"target_class_2, flavanoids_Low, od280/od315_of_diluted_wines_Low",total_phenols_Low,0.25842696629213485,0.33146067415730335,0.20786516853932585,0.8043478260869565,2.426676492262344,1.0,0.12220679207170812,3.4169787765293385,0.7927927927927928,0.5441176470588236,0.7073438070880527,0.7157332350773766
"proline_Low, flavanoids_Low, proanthocyanins_Low",od280/od315_of_diluted_wines_Low,0.28651685393258425,0.3089887640449438,0.21348314606741572,0.7450980392156863,2.411408199643494,1.0,0.12495265749274083,2.710890233362144,0.8203481143804392,0.5588235294117648,0.6311174876454647,0.7180035650623886
alcohol_Low,"proline_Low, target_class_1",0.2303370786516854,0.3651685393258427,0.20224719101123595,0.8780487804878048,2.4045028142589113,1.0,0.11813533644741825,5.205617977528085,0.7589213300892133,0.5142857142857142,0.8078998489099933,0.7159474671669793
"total_phenols_Low, proline_Low","flavanoids_Low, ash_Medium",0.2752808988764045,0.3146067415730337,0.20786516853932585,0.7551020408163266,2.4001457725947524,1.0,0.12125994192652444,2.79868913857678,0.8049444793630841,0.5441176470588236,0.6426898628303781,0.7079081632653061
"total_phenols_Low, flavanoids_Low",od280/od315_of_diluted_wines_Low,0.3202247191011236,0.3089887640449438,0.23595505617977527,0.7368421052631579,2.384688995215311,1.0,0.1370092160080798,2.625842696629213,0.8541912632821724,0.6000000000000001,0.6191698759092854,0.7502392344497608
od280/od315_of_diluted_wines_Low,"total_phenols_Low, flavanoids_Low",0.3089887640449438,0.3202247191011236,0.23595505617977527,0.7636363636363637,2.384688995215311,1.0,0.1370092160080798,2.8759723422644776,0.840301974448316,0.6000000000000001,0.6522915101427499,0.7502392344497608
target_class_2,"flavanoids_Low, ash_Medium",0.2696629213483146,0.3146067415730337,0.20224719101123595,0.75,2.3839285714285716,1.0,0.11740941800277743,2.741573033707865,0.7948717948717949,0.5294117647058824,0.6352459016393442,0.6964285714285714
"proline_Low, alcohol_Low",target_class_1,0.21348314606741572,0.398876404494382,0.20224719101123595,0.9473684210526315,2.375092661230541,1.0,0.1170938012877162,11.42134831460673,0.7361111111111112,0.4931506849315069,0.9124446630595179,0.7272053372868792
"magnesium_Low, target_class_1, ash_Medium","proline_Low, color_intensity_Low",0.20786516853932585,0.4101123595505618,0.20224719101123595,0.9729729729729729,2.372454646427249,1.0,0.11699911627319783,21.825842696629167,0.7302994483845547,0.4864864864864865,0.9541827541827541,0.7330618289522399
"flavanoids_Low, ash_Medium",total_phenols_Low,0.3146067415730337,0.33146067415730335,0.24719101123595505,0.7857142857142857,2.37046004842615,1.0,0.1429112485797248,3.119850187265917,0.8435171385991058,0.619718309859155,0.6794717887154862,0.7657384987893463
total_phenols_Low,"flavanoids_Low, ash_Medium",0.33146067415730335,0.3146067415730337,0.24719101123595505,0.7457627118644068,2.37046004842615,1.0,0.1429112485797248,2.695880149812734,0.8647822765469826,0.619718309859155,0.6290636287857738,0.7657384987893463
"flavanoids_Low, ash_Medium",od280/od315_of_diluted_wines_Low,0.3146067415730337,0.3089887640449438,0.2303370786516854,0.7321428571428572,2.3694805194805197,1.0,0.1331271304128267,2.579775280898877,0.8432626949220314,0.5857142857142857,0.6123693379790942,0.7387987012987014
od280/od315_of_diluted_wines_Low,"flavanoids_Low, ash_Medium",0.3089887640449438,0.3146067415730337,0.2303370786516854,0.7454545454545455,2.3694805194805197,1.0,0.1331271304128267,2.6926163723916536,0.8364069006543725,0.5857142857142857,0.6286140089418778,0.7387987012987014
alcohol_Low,"target_class_1, color_intensity_Low",0.2303370786516854,0.38202247191011235,0.20786516853932585,0.9024390243902439,2.3622668579626973,1.0,0.11987122838025503,6.33426966292135,0.7492602091142238,0.5138888888888888,0.8421286031042131,0.7232783357245338
"proanthocyanins_Low, od280/od315_of_diluted_wines_Low",total_phenols_Low,0.25842696629213485,0.33146067415730335,0.20224719101123595,0.7826086956521738,2.361090641120118,1.0,0.11658881454361822,3.0752808988764033,0.7773569023569024,0.5217391304347826,0.6748264523200584,0.6963890935887989
"flavanoids_Low, proanthocyanins_Low, od280/od315_of_diluted_wines_Low",total_phenols_Low,0.25842696629213485,0.33146067415730335,0.20224719101123595,0.7826086956521738,2.361090641120118,1.0,0.11658881454361822,3.0752808988764033,0.7773569023569024,0.5217391304347826,0.6748264523200584,0.6963890935887989
"target_class_1, magnesium_Low","proline_Low, color_intensity_Low, alcalinity_of_ash_Medium",0.30337078651685395,0.3146067415730337,0.2247191011235955,0.7407407407407407,2.3544973544973544,1.0,0.12927660648907965,2.643659711075441,0.8258064516129032,0.5714285714285715,0.6217364905889495,0.7275132275132274
"proline_Low, color_intensity_Low, alcalinity_of_ash_Medium","target_class_1, magnesium_Low",0.3146067415730337,0.30337078651685395,0.2247191011235955,0.7142857142857143,2.3544973544973544,1.0,0.12927660648907965,2.438202247191011,0.839344262295082,0.5714285714285715,0.5898617511520738,0.7275132275132274
"proline_Low, flavanoids_Low, alcalinity_of_ash_Medium",total_phenols_Low,0.2808988764044944,0.33146067415730335,0.21910112359550563,0.78,2.3532203389830513,1.0,0.12599419265244288,3.038815117466803,0.7996794871794872,0.557142857142857,0.6709243697478993,0.7205084745762712
"hue_Low, alcalinity_of_ash_Medium","flavanoids_Low, ash_Medium",0.2808988764044944,0.3146067415730337,0.20786516853932585,0.74,2.3521428571428573,1.0,0.11949248832218155,2.6361279170267933,0.7994087837837839,0.5362318840579711,0.620655737704918,0.7003571428571429
"target_class_1, ash_Medium","proline_Low, color_intensity_Low, magnesium_Low",0.2640449438202247,0.3258426966292135,0.20224719101123595,0.7659574468085106,2.350696991929567,1.0,0.11621007448554475,2.8804902962206334,0.7807463952502119,0.5217391304347826,0.6528368794326241,0.6933235509904622
"target_class_1, magnesium_Low","proline_Low, color_intensity_Low",0.30337078651685395,0.4101123595505618,0.29213483146067415,0.9629629629629629,2.3480466768137997,1.0,0.1677187223835374,15.926966292134809,0.8241315136476427,0.6933333333333331,0.9372134038800705,0.8376458650431253
"proline_Low, color_intensity_Low","target_class_1, magnesium_Low",0.4101123595505618,0.30337078651685395,0.29213483146067415,0.7123287671232876,2.3480466768137997,1.0,0.1677187223835374,2.421615837346174,0.9732600732600731,0.6933333333333331,0.5870525850640742,0.8376458650431253
"proline_Low, hue_Low","flavanoids_Low, od280/od315_of_diluted_wines_Low",0.28651685393258425,0.3089887640449438,0.20786516853932585,0.7254901960784315,2.3479500891265603,1.0,0.11933467996465096,2.5172552166934197,0.8046392849542456,0.5362318840579712,0.602741909772039,0.6991087344028521
"proline_Low, hue_Low",od280/od315_of_diluted_wines_Low,0.28651685393258425,0.3089887640449438,0.20786516853932585,0.7254901960784315,2.3479500891265603,1.0,0.11933467996465096,2.5172552166934197,0.8046392849542456,0.5362318840579712,0.602741909772039,0.6991087344028521
"hue_Medium, target_class_1","proline_Low, malic_acid_Low",0.2696629213483146,0.3202247191011236,0.20224719101123595,0.75,2.3421052631578947,1.0,0.11589445777048352,2.7191011235955056,0.7846153846153846,0.5217391304347826,0.6322314049586777,0.6907894736842105
